89.01,1.022,1.38E-07,1.55038759689923E-09
89.21,1.016,1.361E-07,1.52561372043493E-09
89.41,1.02,1.408E-07,1.57476792305111E-09
89.61,1.021,1.411E-07,1.57460104899007E-09
89.81,1.02,1.414E-07,1.57443491816056E-09
90,1.019,1.417E-07,1.57444444444444E-09
90.2,1.018,1.42E-07,1.57427937915743E-09
90.4,1.016,1.421E-07,1.57190265486726E-09
90.61,1.017,1.425E-07,1.5726740977817E-09
90.82,1.021,1.473E-07,1.62188945166263E-09
91.02,1.015,1.446E-07,1.58866183256427E-09
91.21,1.019,1.43E-07,1.56781054708913E-09
91.4,1.016,1.432E-07,1.56673960612691E-09
91.62,1.02,1.495E-07,1.63173979480463E-09
91.81,1.015,1.444E-07,1.57281341901754E-09
92,1.015,1.439E-07,1.56413043478261E-09
92.22,1.016,1.51E-07,1.63738885274344E-09
92.4,1.017,1.444E-07,1.56277056277056E-09
92.62,1.015,1.518E-07,1.63895486935867E-09
92.8,1.017,1.449E-07,1.5614224137931E-09
93.01,1.018,1.519E-07,1.63315772497581E-09
93.21,1.017,1.516E-07,1.62643493187426E-09
93.4,1.013,1.463E-07,1.56638115631692E-09
93.61,1.018,1.529E-07,1.63337250293772E-09
93.81,1.012,1.529E-07,1.62989020360303E-09
94.01,1.019,1.519E-07,1.61578555472822E-09
94.2,1.012,1.487E-07,1.57855626326964E-09
94.41,1.015,1.531E-07,1.62165024891431E-09
94.61,1.017,1.543E-07,1.63090582390868E-09
94.81,1.016,1.546E-07,1.63062968041346E-09
95.01,1.015,1.548E-07,1.62930217871803E-09
95.2,1.013,1.551E-07,1.62920168067227E-09
95.4,1.013,1.552E-07,1.62683438155136E-09
95.59,1.014,1.565E-07,1.63720054398996E-09
95.79,1.016,1.606E-07,1.67658419459234E-09
96.01,1.01,1.571E-07,1.63628788667847E-09
96.22,1.019,1.567E-07,1.62855955102889E-09
96.41,1.01,1.565E-07,1.62327559381807E-09
96.6,1.015,1.632E-07,1.68944099378882E-09
96.82,1.015,1.576E-07,1.62776285891345E-09
97,1.011,1.576E-07,1.62474226804124E-09
97.21,1.012,1.638E-07,1.68501183005864E-09
97.41,1.015,1.58E-07,1.62201006056873E-09
97.61,1.011,1.644E-07,1.68425366253458E-09
97.81,1.015,1.59E-07,1.62560065432982E-09
98.01,1.016,1.646E-07,1.67942046729925E-09
98.2,1.01,1.65E-07,1.68024439918534E-09
98.41,1.012,1.593E-07,1.61873793313688E-09
98.61,1.016,1.66E-07,1.68339924956901E-09
98.81,1.006,1.658E-07,1.67796781702257E-09
99.01,1.016,1.659E-07,1.67558832441168E-09
